id,project_a,project_b,weight_a,weight_b
50,walletconnect/walletconnect-monorepo,prysmaticlabs/prysm,0.29435869392,0.70564130608
51,walletconnect/walletconnect-monorepo,ethers-io/ethers.js,0.33171687205,0.66828312795
54,walletconnect/walletconnect-monorepo,vyperlang/vyper,0.58751317499,0.41248682501
55,walletconnect/walletconnect-monorepo,consensys/teku,0.89823233521,0.10176766479
56,walletconnect/walletconnect-monorepo,prettier-solidity/prettier-plugin-solidity,0.69208471138,0.30791528862
58,walletconnect/walletconnect-monorepo,ethereum/remix-project,0.99995892720,0.00004107280
61,walletconnect/walletconnect-monorepo,bluealloy/revm,0.00943396226,0.99056603774
62,walletconnect/walletconnect-monorepo,jedisct1/go-minisign,0.00188679245,0.99811320755
63,walletconnect/walletconnect-monorepo,level/levelup,0.01098901099,0.98901098901
65,walletconnect/walletconnect-monorepo,prettier/prettier,0.00010790979,0.99989209021
66,walletconnect/walletconnect-monorepo,sheetjs/js-crc32,0.02631578947,0.97368421053
67,walletconnect/walletconnect-monorepo,pion/webrtc,0.00277008310,0.99722991690
69,walletconnect/walletconnect-monorepo,postcss/postcss,0.00106269926,0.99893730074
72,walletconnect/walletconnect-monorepo,babel/babel,0.00001380000,0.99998620000
73,walletconnect/walletconnect-monorepo,vuejs/vue,0.00005140000,0.99994860000
75,walletconnect/walletconnect-monorepo,ajv-validator/ajv,0.00041373604,0.99958626396
76,walletconnect/walletconnect-monorepo,cssnano/cssnano,0.00151285930,0.99848714070
78,walletconnect/walletconnect-monorepo,mochajs/mocha,0.00021463833,0.99978536167
79,walletconnect/walletconnect-monorepo,go-task/slim-sprig,0.00366300366,0.99633699634
80,walletconnect/walletconnect-monorepo,tokio-rs/tokio,0.00005110000,0.99994890000
82,walletconnect/walletconnect-monorepo,facebook/react,0.01315789474,0.98684210526
83,walletconnect/walletconnect-monorepo,node-fetch/node-fetch,0.00609756098,0.99390243902
84,walletconnect/walletconnect-monorepo,import-js/eslint-plugin-import,0.00277008310,0.99722991690
85,walletconnect/walletconnect-monorepo,chzyer/readline,0.10000000000,0.90000000000
86,walletconnect/walletconnect-monorepo,pnpm/cmd-shim,0.00038211693,0.99961788307
87,walletconnect/walletconnect-monorepo,electron/electron,0.00111111111,0.99888888889
90,walletconnect/walletconnect-monorepo,browserslist/browserslist,0.00100401606,0.99899598394
91,walletconnect/walletconnect-monorepo,debug-js/debug,0.00196078431,0.99803921569
92,walletconnect/walletconnect-monorepo,immerjs/immer,0.00305810398,0.99694189602
93,walletconnect/walletconnect-monorepo,sindresorhus/type-fest,0.00004180000,0.99995820000
95,walletconnect/walletconnect-monorepo,marak/colors.js,0.00008580000,0.99991420000
96,walletconnect/walletconnect-monorepo,axios/axios,0.00047709924,0.99952290076
98,walletconnect/walletconnect-monorepo,motdotla/dotenv,0.03225806452,0.96774193548
99,walletconnect/walletconnect-monorepo,streetsidesoftware/cspell,0.05555555556,0.94444444444
100,walletconnect/walletconnect-monorepo,eslint/eslint,0.00001650000,0.99998350000
101,walletconnect/walletconnect-monorepo,floating-ui/floating-ui,0.00044286980,0.99955713020
102,walletconnect/walletconnect-monorepo,boa-dev/boa,0.16666666670,0.83333333330
104,nomicfoundation/hardhat,ethers-io/ethers.js,0.28480116486,0.71519883514
106,nomicfoundation/hardhat,ethereum/solidity,0.69936673380,0.30063326620
107,nomicfoundation/hardhat,ethereum/remix-project,0.76497007510,0.23502992490
108,nomicfoundation/hardhat,ethereum/go-ethereum,0.49585948913,0.50414051087
111,nomicfoundation/hardhat,libp2p/go-libp2p,0.48453631670,0.51546368330
113,nomicfoundation/hardhat,crate-crypto/go-ipa,0.84939746520,0.15060253480
114,nomicfoundation/hardhat,eth-infinitism/account-abstraction,0.53007523060,0.46992476940
115,nomicfoundation/hardhat,ipfs/js-ipfs,0.55373156320,0.44626843680
116,vyperlang/vyper,ethers-io/ethers.js,0.20776396241,0.79223603759
117,vyperlang/vyper,prysmaticlabs/prysm,0.18678012109,0.81321987891
118,vyperlang/vyper,sigp/lighthouse,0.24608728415,0.75391271585
119,vyperlang/vyper,nomicfoundation/hardhat,0.37829031520,0.62170968480
120,vyperlang/vyper,consensys/teku,0.84809609247,0.15190390753
122,vyperlang/vyper,ethereum/solidity,0.53133207100,0.46866792900
123,vyperlang/vyper,ethereum/remix-project,0.65708932123,0.34291067877
124,vyperlang/vyper,ethereum/go-ethereum,0.41713256666,0.58286743334
126,vyperlang/vyper,bluealloy/revm,0.73376048427,0.26623951573
127,vyperlang/vyper,openzeppelin/openzeppelin-contracts,0.54767223756,0.45232776244
128,vyperlang/vyper,supranational/blst,0.78133970630,0.21866029370
129,vyperlang/vyper,status-im/nimbus-eth2,0.56845505407,0.43154494593
130,vyperlang/vyper,eth-infinitism/account-abstraction,0.53799804863,0.46200195137
131,vyperlang/vyper,protofire/solhint,0.89035390795,0.10964609205
132,vyperlang/vyper,safe-global/safe-smart-account,0.53069345790,0.46930654210
133,vyperlang/vyper,crate-crypto/go-ipa,0.87555135830,0.12444864170
134,vyperlang/vyper,libp2p/go-libp2p,0.34707625655,0.65292374345
137,vyperlang/vyper,ipfs/js-ipfs,0.52381024090,0.47618975910
138,vyperlang/vyper,ethereumjs/ethereumjs-monorepo,0.49359900190,0.50640099810
139,vyperlang/vyper,quic-go/quic-go,0.68712990330,0.31287009670
141,vyperlang/vyper,grandinetech/grandine,0.48976720600,0.51023279400
143,wighawag/hardhat-deploy,vyperlang/vyper,0.39418553024,0.60581446976
144,wighawag/hardhat-deploy,prysmaticlabs/prysm,0.12664522415,0.87335477585
146,wighawag/hardhat-deploy,sigp/lighthouse,0.15094902701,0.84905097299
147,wighawag/hardhat-deploy,ethers-io/ethers.js,0.11700473312,0.88299526688
148,wighawag/hardhat-deploy,nomicfoundation/hardhat,0.22218121407,0.77781878593
149,wighawag/hardhat-deploy,consensys/teku,0.79611850156,0.20388149844
151,wighawag/hardhat-deploy,ethereum/solidity,0.40620769382,0.59379230618
152,wighawag/hardhat-deploy,ethereum/remix-project,0.44716418645,0.55283581355
154,wighawag/hardhat-deploy,chainsafe/lodestar,0.33179281897,0.66820718103
155,wighawag/hardhat-deploy,wevm/viem,0.14712989147,0.85287010853
156,wighawag/hardhat-deploy,bluealloy/revm,0.72764967307,0.27235032693
157,wighawag/hardhat-deploy,openzeppelin/openzeppelin-contracts,0.18186821513,0.81813178487
159,wighawag/hardhat-deploy,web3/web3.js,0.23265343415,0.76734656585
160,wighawag/hardhat-deploy,ipfs/js-ipfs,0.46017507600,0.53982492400
161,wighawag/hardhat-deploy,supranational/blst,0.60637749435,0.39362250565
162,wighawag/hardhat-deploy,status-im/nimbus-eth2,0.38024280890,0.61975719110
164,wighawag/hardhat-deploy,safe-global/safe-smart-account,0.34378635450,0.65621364550
165,wighawag/hardhat-deploy,crate-crypto/go-ipa,0.75230615655,0.24769384345
166,wighawag/hardhat-deploy,libp2p/go-libp2p,0.24999982030,0.75000017970
168,wighawag/hardhat-deploy,alloy-rs/core,0.56179780730,0.43820219270
170,ethers-io/ethers.js,ethereum/solidity,0.71156446696,0.28843553304
172,ethers-io/ethers.js,ethereum/go-ethereum,0.69652336388,0.30347663612
173,ethers-io/ethers.js,chainsafe/lodestar,0.82102307463,0.17897692537
181,ethers-io/ethers.js,clap-rs/clap,0.27272945017,0.72727054983
182,ethers-io/ethers.js,babel/babel,0.00596088863,0.99403911137
183,ethers-io/ethers.js,ajv-validator/ajv,0.06731850466,0.93268149534
186,ethers-io/ethers.js,boa-dev/boa,0.29350332737,0.70649667263
187,ethers-io/ethers.js,debug-js/debug,0.27534431747,0.72465568253
190,ethers-io/ethers.js,crate-crypto/go-ipa,0.90119142775,0.09880857225
191,ethers-io/ethers.js,alloy-rs/core,0.79365098680,0.20634901320
192,ethereum/solidity,ethereum/remix-project,0.54372991906,0.45627008094
194,ethereum/solidity,consensys/teku,0.43021919930,0.56978080070
198,ethereum/solidity,alloy-rs/core,0.84493064590,0.15506935410
199,ethereum/solidity,bluealloy/revm,0.64414490125,0.35585509875
201,ethereum/solidity,ethereum/solc-js,0.74492408060,0.25507591940
202,ethereum/remix-project,ethereum/go-ethereum,0.44602295200,0.55397704800
203,ethereum/remix-project,consensys/teku,0.39240829840,0.60759170160
205,ethereum/remix-project,eth-infinitism/account-abstraction,0.60603134760,0.39396865240
206,ethereum/remix-project,crate-crypto/go-ipa,0.87968065340,0.12031934660
207,ethereum/remix-project,alloy-rs/core,0.76219547470,0.23780452530
208,ethereum/remix-project,bluealloy/revm,0.55555562650,0.44444437350
210,ethereum/go-ethereum,chainsafe/lodestar,0.60990454623,0.39009545377
213,ethereum/go-ethereum,crate-crypto/go-ipa,0.92958514330,0.07041485670
214,ethereum/go-ethereum,alloy-rs/core,0.86505206320,0.13494793680
216,consensys/teku,chainsafe/lodestar,0.34263547081,0.65736452919
217,consensys/teku,bluealloy/revm,0.35403204963,0.64596795037
218,wevm/viem,nomicfoundation/hardhat,0.54507799118,0.45492200882
223,wevm/viem,ethers-io/ethers.js,0.33279540163,0.66720459837
224,wevm/viem,sigp/lighthouse,0.46236897654,0.53763102346
225,wevm/viem,ethereum/go-ethereum,0.57511063005,0.42488936995
226,wevm/viem,chainsafe/lodestar,0.67358756369,0.32641243631
229,wevm/viem,openzeppelin/openzeppelin-contracts,0.67661340324,0.32338659676
231,wevm/viem,ethereum/solidity,0.60814465527,0.39185534473
233,wevm/viem,ethereum/remix-project,0.66156709960,0.33843290040
235,wevm/viem,supranational/blst,0.77431767030,0.22568232970
236,wevm/viem,status-im/nimbus-eth2,0.57531284480,0.42468715520
237,wevm/viem,eth-infinitism/account-abstraction,0.58141807280,0.41858192720
238,wevm/viem,safe-global/safe-smart-account,0.56679893060,0.43320106940
242,wevm/viem,alloy-rs/core,0.71942479520,0.28057520480
243,chainsafe/lodestar,bluealloy/revm,0.73599242927,0.26400757073
244,chainsafe/lodestar,alloy-rs/core,0.76219547470,0.23780452530
245,openzeppelin/openzeppelin-contracts,consensys/teku,0.84499659305,0.15500340695
246,openzeppelin/openzeppelin-contracts,ethereum/go-ethereum,0.38658155987,0.61341844013
249,openzeppelin/openzeppelin-contracts,chainsafe/lodestar,0.42950014653,0.57049985347
250,openzeppelin/openzeppelin-contracts,ethers-io/ethers.js,0.22259238870,0.77740761130
251,openzeppelin/openzeppelin-contracts,ethereum/solidity,0.53662225840,0.46337774160
253,openzeppelin/openzeppelin-contracts,ipfs/js-ipfs,0.73987288845,0.26012711155
254,openzeppelin/openzeppelin-contracts,eth-infinitism/account-abstraction,0.62385094665,0.37614905335
256,openzeppelin/openzeppelin-contracts,libp2p/go-libp2p,0.45454564460,0.54545435540
259,protofire/solhint,nomicfoundation/hardhat,0.48706015923,0.51293984077
261,protofire/solhint,eth-infinitism/account-abstraction,0.17328588981,0.82671411019
262,protofire/solhint,consensys/teku,0.22706905640,0.77293094360
263,protofire/solhint,ethereum/solidity,0.07026215228,0.92973784772
265,protofire/solhint,crate-crypto/go-ipa,0.47021267125,0.52978732875
266,protofire/solhint,ethereum/remix-project,0.10280715921,0.89719284079
268,protofire/solhint,chainsafe/lodestar,0.14895309321,0.85104690679
269,protofire/solhint,libp2p/go-libp2p,0.06250044922,0.93749955078
270,protofire/solhint,paradigmxyz/reth,0.11764785470,0.88235214530
272,protofire/solhint,bluealloy/revm,0.09090968491,0.90909031509
274,web3/web3.js,ethereum/go-ethereum,0.44150753315,0.55849246685
276,web3/web3.js,chainsafe/lodestar,0.60224822915,0.39775177085
278,web3/web3.js,ethers-io/ethers.js,0.33612623305,0.66387376695
281,web3/web3.js,ipfs/js-ipfs,0.70159757600,0.29840242400
282,web3/web3.js,ethereum/web3.py,0.50194176250,0.49805823750
285,web3/web3.js,libp2p/go-libp2p,0.45454564460,0.54545435540
286,web3/web3.js,paradigmxyz/reth,0.62500017970,0.37499982030
287,web3/web3.js,alloy-rs/core,0.76219547470,0.23780452530
288,web3/web3.js,prettier-solidity/prettier-plugin-solidity,0.72836398720,0.27163601280
291,web3/web3.js,crate-crypto/go-ipa,0.83333317360,0.16666682640
293,web3/web3.js,eth-infinitism/account-abstraction,0.50000000000,0.50000000000
294,web3/web3.js,protofire/solhint,0.92592545270,0.07407454730
295,ipfs/js-ipfs,ethereum/go-ethereum,0.22795584370,0.77204415630
298,ipfs/js-ipfs,ethers-io/ethers.js,0.23390041286,0.76609958714
301,ipfs/js-ipfs,crate-crypto/go-ipa,0.81967153620,0.18032846380
302,ipfs/js-ipfs,bluealloy/revm,0.53191424940,0.46808575060
303,ipfs/js-ipfs,eth-infinitism/account-abstraction,0.47618975910,0.52381024090
304,mochajs/mocha,gulpjs/gulp,0.66561005707,0.33438994293
305,mochajs/mocha,chzyer/readline,0.98083924408,0.01916075592
306,mochajs/mocha,debug-js/debug,0.94541452680,0.05458547320
307,mochajs/mocha,babel/babel,0.13637295381,0.86362704619
308,mochajs/mocha,marak/colors.js,0.66951884580,0.33048115420
309,mochajs/mocha,level/levelup,0.99035508479,0.00964491521
311,mochajs/mocha,go-task/slim-sprig,0.97599725929,0.02400274071
312,mochajs/mocha,electron/electron,0.69971525168,0.30028474832
313,mochajs/mocha,gregberge/svgr,0.87635007650,0.12364992350
317,mochajs/mocha,eslint/eslint,0.13778200948,0.86221799052
318,mochajs/mocha,dcodeio/long.js,0.32536544212,0.67463455788
320,mochajs/mocha,facebook/react,0.88850404972,0.11149595028
321,mochajs/mocha,cssnano/cssnano,0.97979098274,0.02020901726
324,mochajs/mocha,jedisct1/go-minisign,0.87906892819,0.12093107181
327,mochajs/mocha,browserslist/browserslist,0.86454767149,0.13545232851
328,mochajs/mocha,floating-ui/floating-ui,0.76301411610,0.23698588390
329,mochajs/mocha,mattn/go-isatty,0.94152997465,0.05847002535
330,mochajs/mocha,clap-rs/clap,0.91622177576,0.08377822424
331,mochajs/mocha,fb55/entities,0.32880658440,0.67119341560
334,mochajs/mocha,axios/axios,0.72445665106,0.27554334894
335,mochajs/mocha,colorjs/color-name,0.97224791860,0.02775208140
336,mochajs/mocha,brooooooklyn/snappy,0.93608296105,0.06391703895
337,mochajs/mocha,import-js/eslint-plugin-import,0.93050990389,0.06949009611
338,mochajs/mocha,getsentry/sentry-javascript,0.11039491881,0.88960508119
339,mochajs/mocha,humanwhocodes/object-schema,0.73883327582,0.26116672418
340,mochajs/mocha,boa-dev/boa,0.83951033302,0.16048966698
341,mochajs/mocha,inikulin/parse5,0.99727520208,0.00272479792
342,mochajs/mocha,ethers-io/ethers.js,0.95734106810,0.04265893190
343,mochajs/mocha,formatjs/formatjs,0.96384837000,0.03615163000
345,mochajs/mocha,kaelzhang/node-ignore,0.99974967265,0.00025032735
346,mochajs/mocha,google/flatbuffers,0.78488455470,0.21511544530
348,mochajs/mocha,fastify/fastify,0.90578960217,0.09421039783
349,mochajs/mocha,alexeyraspopov/picocolors,0.99909173480,0.00090826520
350,gulpjs/gulp,chzyer/readline,0.88320944643,0.11679055357
353,gulpjs/gulp,go-task/slim-sprig,0.95283578934,0.04716421066
354,gulpjs/gulp,electron/electron,0.59760559323,0.40239440677
356,gulpjs/gulp,emotion-js/emotion,0.65862230003,0.34137769997
357,gulpjs/gulp,coinbase/coinbase-wallet-sdk,0.24048367674,0.75951632325
358,gulpjs/gulp,bradfitz/iter,0.11443530290,0.88556469710
360,gulpjs/gulp,dcodeio/long.js,0.19981798745,0.80018201255
361,gulpjs/gulp,facebook/react,0.86897541858,0.13102458142
363,gulpjs/gulp,ajv-validator/ajv,0.57711539003,0.42288460997
364,gulpjs/gulp,browserslist/browserslist,0.77771059313,0.22228940687
365,gulpjs/gulp,floating-ui/floating-ui,0.65221466484,0.34778533516
370,gulpjs/gulp,colorjs/color-name,0.97531372150,0.02468627850
373,gulpjs/gulp,boa-dev/boa,0.78532428240,0.21467571760
374,gulpjs/gulp,ethers-io/ethers.js,0.92281982980,0.07718017020
375,gulpjs/gulp,formatjs/formatjs,0.93811345085,0.06188654915
376,gulpjs/gulp,google/flatbuffers,0.57252778570,0.42747221430
377,gulpjs/gulp,biomejs/biome,0.43914079838,0.56085920162
378,gulpjs/gulp,fastify/fastify,0.81395229885,0.18604770115
379,gulpjs/gulp,alexeyraspopov/picocolors,0.99809160310,0.00190839690
380,webpack/webpack,mochajs/mocha,0.90068991443,0.09931008557
381,webpack/webpack,gulpjs/gulp,0.94528804594,0.05471195406
382,webpack/webpack,chzyer/readline,0.99825617158,0.00174382842
383,webpack/webpack,redux-saga/redux-saga,0.96783630493,0.03216369507
384,webpack/webpack,debug-js/debug,0.99184635344,0.00815364656
385,webpack/webpack,babel/babel,0.56778142160,0.43221857840
386,webpack/webpack,vuejs/vue,0.67607682681,0.32392317319
387,webpack/webpack,marak/colors.js,0.95128073375,0.04871926625
389,webpack/webpack,level/levelup,0.99922843634,0.00077156366
390,webpack/webpack,rollup/rollup,0.94771491490,0.05228508510
391,webpack/webpack,mikemcl/bignumber.js,0.98580545033,0.01419454967
392,webpack/webpack,go-task/slim-sprig,0.99631734262,0.00368265738
393,webpack/webpack,electron/electron,0.94633531222,0.05366468778
395,webpack/webpack,emotion-js/emotion,0.94573820399,0.05426179601
396,webpack/webpack,pnpm/cmd-shim,0.86901920782,0.13098079218
397,webpack/webpack,coinbase/coinbase-wallet-sdk,0.70380843910,0.29619156090
398,webpack/webpack,swc-project/swc,0.93545446621,0.06454553379
399,webpack/webpack,bradfitz/iter,0.75066777500,0.24933222500
400,webpack/webpack,sindresorhus/type-fest,0.86149298458,0.13850701542
401,webpack/webpack,eslint/eslint,0.56340832534,0.43659167466
402,webpack/webpack,sheetjs/js-crc32,0.99833402513,0.00166597487
404,webpack/webpack,qix-/color-convert,0.94148312475,0.05851687525
405,webpack/webpack,mafintosh/pump,0.81053511890,0.18946488110
406,webpack/webpack,prettier/prettier,0.84459694101,0.15540305899
407,webpack/webpack,typescript-eslint/typescript-eslint,0.89567676088,0.10432323912
410,webpack/webpack,salesforce/tough-cookie,0.63858481081,0.36141518919
413,webpack/webpack,jedisct1/go-minisign,0.98159293564,0.01840706436
414,webpack/webpack,lukeed/polka,0.92564027840,0.07435972160
418,webpack/webpack,postcss/postcss,0.95989990062,0.04010009938
419,webpack/webpack,ajv-validator/ajv,0.93588286164,0.06411713836
420,webpack/webpack,mozilla/source-map,0.99472071255,0.00527928745
422,webpack/webpack,floating-ui/floating-ui,0.94926018296,0.05073981704
425,webpack/webpack,clap-rs/clap,0.98644314288,0.01355685712
426,webpack/webpack,fb55/entities,0.81802967760,0.18197032240
427,webpack/webpack,ljharb/qs,0.95555000442,0.04444999558
428,webpack/webpack,epoberezkin/fast-deep-equal,0.91957669820,0.08042330180
429,webpack/webpack,tokio-rs/tokio,0.73754366835,0.26245633165
430,webpack/webpack,rich-harris/magic-string,0.99936483188,0.00063516812
432,webpack/webpack,webdriverio/webdriverio,0.94386144792,0.05613855208
435,webpack/webpack,colorjs/color-name,0.99853810070,0.00146189930
438,webpack/webpack,vercel/swr,0.97628090666,0.02371909334
441,webpack/webpack,humanwhocodes/object-schema,0.92319328170,0.07680671830
442,webpack/webpack,walletconnect/walletconnect-monorepo,0.99998062020,0.00001937980
445,webpack/webpack,pandas-dev/pandas,0.75287756779,0.24712243221
446,webpack/webpack,inikulin/parse5,0.99952004852,0.00047995148
447,webpack/webpack,ethers-io/ethers.js,0.99299375630,0.00700624370
448,webpack/webpack,nodeca/js-yaml,0.99258589420,0.00741410580
449,webpack/webpack,formatjs/formatjs,0.99412529195,0.00587470805
452,webpack/webpack,tklauser/go-sysconf,0.76340589950,0.23659410050
453,webpack/webpack,vitest-dev/vitest,0.96306356361,0.03693643639
454,webpack/webpack,google/flatbuffers,0.95831596500,0.04168403500
455,webpack/webpack,biomejs/biome,0.84575109898,0.15424890102
456,webpack/webpack,fastify/fastify,0.97509585280,0.02490414720
457,webpack/webpack,servo/rust-smallvec,0.81564864123,0.18435135877
459,redux-saga/redux-saga,gulpjs/gulp,0.35785864686,0.64214135314
460,redux-saga/redux-saga,mochajs/mocha,0.23118758588,0.76881241412
465,redux-saga/redux-saga,reactivex/rxjs,0.98638012357,0.01361987643
467,redux-saga/redux-saga,mikemcl/bignumber.js,0.85984040772,0.14015959228
468,redux-saga/redux-saga,go-task/slim-sprig,0.92098710858,0.07901289142
470,redux-saga/redux-saga,gregberge/svgr,0.67254660536,0.32745339464
471,redux-saga/redux-saga,emotion-js/emotion,0.55571197819,0.44428802181
474,redux-saga/redux-saga,bradfitz/iter,0.02280526476,0.97719473524
475,redux-saga/redux-saga,eslint/eslint,0.04467911750,0.95532088250
476,redux-saga/redux-saga,dcodeio/long.js,0.13833703224,0.86166296776
477,redux-saga/redux-saga,qix-/color-convert,0.32171914275,0.67828085725
478,redux-saga/redux-saga,mafintosh/pump,0.08508352272,0.91491647728
481,redux-saga/redux-saga,cssnano/cssnano,0.95697625923,0.04302374077
482,redux-saga/redux-saga,heim-rs/darwin-libproc,0.99619647255,0.00380352745
483,redux-saga/redux-saga,immerjs/immer,0.91829791214,0.08170208786
484,redux-saga/redux-saga,jedisct1/go-minisign,0.73257537139,0.26742462861
485,redux-saga/redux-saga,lukeed/polka,0.62812571922,0.37187428078
488,redux-saga/redux-saga,pion/webrtc,0.77902586767,0.22097413233
489,redux-saga/redux-saga,postcss/postcss,0.63191947667,0.36808052333
490,redux-saga/redux-saga,ajv-validator/ajv,0.49412308548,0.50587691452
492,redux-saga/redux-saga,browserslist/browserslist,0.70272614274,0.29727385726
493,redux-saga/redux-saga,floating-ui/floating-ui,0.56403887083,0.43596112917
494,redux-saga/redux-saga,node-fetch/node-fetch,0.88951637465,0.11048362535
495,redux-saga/redux-saga,mattn/go-isatty,0.82367673106,0.17632326894
497,redux-saga/redux-saga,fb55/entities,0.13885955650,0.86114044350
498,redux-saga/redux-saga,ljharb/qs,0.66867545887,0.33132454113
500,redux-saga/redux-saga,axios/axios,0.53792573915,0.46207426085
501,redux-saga/redux-saga,numpy/numpy,0.23216164291,0.76783835709
503,redux-saga/redux-saga,brooooooklyn/snappy,0.81960914045,0.18039085955
504,redux-saga/redux-saga,import-js/eslint-plugin-import,0.80177231399,0.19822768601
505,redux-saga/redux-saga,mysticatea/abort-controller,0.39342472400,0.60657527600
506,redux-saga/redux-saga,getsentry/sentry-javascript,0.04729529437,0.95270470563
509,redux-saga/redux-saga,pandas-dev/pandas,0.22541152904,0.77458847096
510,redux-saga/redux-saga,inikulin/parse5,0.98992662571,0.01007337429
511,redux-saga/redux-saga,ethers-io/ethers.js,0.89154020710,0.10845979290
513,redux-saga/redux-saga,formatjs/formatjs,0.90653936595,0.09346063405
514,redux-saga/redux-saga,mmcloughlin/addchain,0.15697184290,0.84302815710
515,redux-saga/redux-saga,kaelzhang/node-ignore,0.99918325025,0.00081674975
516,redux-saga/redux-saga,google/flatbuffers,0.55830388690,0.44169611310
517,redux-saga/redux-saga,biomejs/biome,0.33759013038,0.66240986962
518,redux-saga/redux-saga,fastify/fastify,0.70640553337,0.29359446663
519,redux-saga/redux-saga,alexeyraspopov/picocolors,0.99422632790,0.00577367210
520,debug-js/debug,chzyer/readline,0.82089181136,0.17910818864
521,debug-js/debug,babel/babel,0.00845133036,0.99154866964
524,debug-js/debug,dcodeio/long.js,0.01877700675,0.98122299325
525,debug-js/debug,cssnano/cssnano,0.83195387826,0.16804612174
526,debug-js/debug,ajv-validator/ajv,0.24209884053,0.75790115947
527,debug-js/debug,browserslist/browserslist,0.38938349261,0.61061650739
530,debug-js/debug,colorjs/color-name,0.74947807930,0.25052192070
531,debug-js/debug,brooooooklyn/snappy,0.68642008640,0.31357991360
532,debug-js/debug,boa-dev/boa,0.61498916617,0.38501083383
535,chzyer/readline,babel/babel,0.00382276519,0.99617723481
537,chzyer/readline,browserslist/browserslist,0.02136861123,0.97863138877
538,chzyer/readline,axios/axios,0.13545792857,0.86454207143
540,vuejs/vue,redux-saga/redux-saga,0.91412421292,0.08587578708
541,vuejs/vue,debug-js/debug,0.98609997537,0.01390002463
542,vuejs/vue,chzyer/readline,0.99319982573,0.00680017427
543,vuejs/vue,marak/colors.js,0.82677882722,0.17322117278
546,vuejs/vue,gulpjs/gulp,0.84669867530,0.15330132470
547,vuejs/vue,reactivex/rxjs,0.99853450100,0.00146549900
549,vuejs/vue,rollup/rollup,0.88756419588,0.11243580412
551,vuejs/vue,go-task/slim-sprig,0.99481637218,0.00518362782
553,vuejs/vue,gregberge/svgr,0.96775948516,0.03224051484
554,vuejs/vue,emotion-js/emotion,0.93415455826,0.06584544174
557,vuejs/vue,swc-project/swc,0.93542827073,0.06457172927
559,vuejs/vue,sindresorhus/type-fest,0.80530246318,0.19469753682
560,vuejs/vue,eslint/eslint,0.44651851032,0.55348148968
561,vuejs/vue,sheetjs/js-crc32,0.99560249875,0.00439750125
563,vuejs/vue,qix-/color-convert,0.91925740545,0.08074259455
564,vuejs/vue,mafintosh/pump,0.60244732010,0.39755267990
567,vuejs/vue,facebook/react,0.91313382068,0.08686617932
570,vuejs/vue,heim-rs/darwin-libproc,0.99967580848,0.00032419152
