id,project_a,project_b,weight_a,weight_b
93,walletconnect-monorepo,type-fest,4.18e-05,0.9999582
95,walletconnect-monorepo,colors.js,8.58e-05,0.9999142
96,walletconnect-monorepo,axios,0.00047709924,0.99952290076
98,walletconnect-monorepo,dotenv,0.03225806452,0.96774193548
99,walletconnect-monorepo,cspell,0.05555555556,0.94444444444
100,walletconnect-monorepo,eslint,1.65e-05,0.9999835
101,walletconnect-monorepo,floating-ui,0.0004428698,0.9995571302
102,walletconnect-monorepo,boa,0.1666666667,0.8333333333
104,hardhat,ethers.js,0.28480116486,0.71519883514
106,hardhat,solidity,0.6993667338,0.3006332662
107,hardhat,remix-project,0.7649700751,0.2350299249
108,hardhat,go-ethereum,0.49585948913,0.50414051087
111,hardhat,go-libp2p,0.4845363167,0.5154636833
113,hardhat,go-ipa,0.8493974652,0.1506025348
114,hardhat,account-abstraction,0.5300752306,0.4699247694
115,hardhat,js-ipfs,0.5537315632,0.4462684368
116,vyper,ethers.js,0.20776396241,0.79223603759
117,vyper,prysm,0.18678012109,0.81321987891
118,vyper,lighthouse,0.24608728415,0.75391271585
119,vyper,hardhat,0.3782903152,0.6217096848
120,vyper,teku,0.84809609247,0.15190390753
122,vyper,solidity,0.531332071,0.468667929
123,vyper,remix-project,0.65708932123,0.34291067877
124,vyper,go-ethereum,0.41713256666,0.58286743334
126,vyper,revm,0.73376048427,0.26623951573
127,vyper,openzeppelin-contracts,0.54767223756,0.45232776244
128,vyper,blst,0.7813397063,0.2186602937
129,vyper,nimbus-eth2,0.56845505407,0.43154494593
130,vyper,account-abstraction,0.53799804863,0.46200195137
131,vyper,solhint,0.89035390795,0.10964609205
132,vyper,safe-smart-account,0.5306934579,0.4693065421
133,vyper,go-ipa,0.8755513583,0.1244486417
134,vyper,go-libp2p,0.34707625655,0.65292374345
137,vyper,js-ipfs,0.5238102409,0.4761897591
138,vyper,ethereumjs-monorepo,0.4935990019,0.5064009981
139,vyper,quic-go,0.6871299033,0.3128700967
141,vyper,grandine,0.489767206,0.510232794
143,hardhat-deploy,vyper,0.39418553024,0.60581446976
144,hardhat-deploy,prysm,0.12664522415,0.87335477585
146,hardhat-deploy,lighthouse,0.15094902701,0.84905097299
147,hardhat-deploy,ethers.js,0.11700473312,0.88299526688
148,hardhat-deploy,hardhat,0.22218121407,0.77781878593
149,hardhat-deploy,teku,0.79611850156,0.20388149844
151,hardhat-deploy,solidity,0.40620769382,0.59379230618
152,hardhat-deploy,remix-project,0.44716418645,0.55283581355
154,hardhat-deploy,lodestar,0.33179281897,0.66820718103
155,hardhat-deploy,viem,0.14712989147,0.85287010853
156,hardhat-deploy,revm,0.72764967307,0.27235032693
157,hardhat-deploy,openzeppelin-contracts,0.18186821513,0.81813178487
159,hardhat-deploy,web3.js,0.23265343415,0.76734656585
160,hardhat-deploy,js-ipfs,0.460175076,0.539824924
161,hardhat-deploy,blst,0.60637749435,0.39362250565
162,hardhat-deploy,nimbus-eth2,0.3802428089,0.6197571911
164,hardhat-deploy,safe-smart-account,0.3437863545,0.6562136455
165,hardhat-deploy,go-ipa,0.75230615655,0.24769384345
166,hardhat-deploy,go-libp2p,0.2499998203,0.7500001797
168,hardhat-deploy,core,0.5617978073,0.4382021927
170,ethers.js,solidity,0.71156446696,0.28843553304
172,ethers.js,go-ethereum,0.69652336388,0.30347663612
173,ethers.js,lodestar,0.82102307463,0.17897692537
181,ethers.js,clap,0.27272945017,0.72727054983
182,ethers.js,babel,0.00596088863,0.99403911137
183,ethers.js,ajv,0.06731850466,0.93268149534
186,ethers.js,boa,0.29350332737,0.70649667263
187,ethers.js,debug,0.27534431747,0.72465568253
190,ethers.js,go-ipa,0.90119142775,0.09880857225
191,ethers.js,core,0.7936509868,0.2063490132
192,solidity,remix-project,0.54372991906,0.45627008094
194,solidity,teku,0.4302191993,0.5697808007
198,solidity,core,0.8449306459,0.1550693541
199,solidity,revm,0.64414490125,0.35585509875
201,solidity,solc-js,0.7449240806,0.2550759194
202,remix-project,go-ethereum,0.446022952,0.553977048
203,remix-project,teku,0.3924082984,0.6075917016
205,remix-project,account-abstraction,0.6060313476,0.3939686524
206,remix-project,go-ipa,0.8796806534,0.1203193466
207,remix-project,core,0.7621954747,0.2378045253
208,remix-project,revm,0.5555556265,0.4444443735
210,go-ethereum,lodestar,0.60990454623,0.39009545377
213,go-ethereum,go-ipa,0.9295851433,0.0704148567
214,go-ethereum,core,0.8650520632,0.1349479368
216,teku,lodestar,0.34263547081,0.65736452919
217,teku,revm,0.35403204963,0.64596795037
218,viem,hardhat,0.54507799118,0.45492200882
223,viem,ethers.js,0.33279540163,0.66720459837
224,viem,lighthouse,0.46236897654,0.53763102346
225,viem,go-ethereum,0.57511063005,0.42488936995
226,viem,lodestar,0.67358756369,0.32641243631
229,viem,openzeppelin-contracts,0.67661340324,0.32338659676
231,viem,solidity,0.60814465527,0.39185534473
233,viem,remix-project,0.6615670996,0.3384329004
235,viem,blst,0.7743176703,0.2256823297
236,viem,nimbus-eth2,0.5753128448,0.4246871552
237,viem,account-abstraction,0.5814180728,0.4185819272
238,viem,safe-smart-account,0.5667989306,0.4332010694
242,viem,core,0.7194247952,0.2805752048
243,lodestar,revm,0.73599242927,0.26400757073
244,lodestar,core,0.7621954747,0.2378045253
245,openzeppelin-contracts,teku,0.84499659305,0.15500340695
246,openzeppelin-contracts,go-ethereum,0.38658155987,0.61341844013
249,openzeppelin-contracts,lodestar,0.42950014653,0.57049985347
250,openzeppelin-contracts,ethers.js,0.2225923887,0.7774076113
251,openzeppelin-contracts,solidity,0.5366222584,0.4633777416
253,openzeppelin-contracts,js-ipfs,0.73987288845,0.26012711155
254,openzeppelin-contracts,account-abstraction,0.62385094665,0.37614905335
256,openzeppelin-contracts,go-libp2p,0.4545456446,0.5454543554
259,solhint,hardhat,0.48706015923,0.51293984077
261,solhint,account-abstraction,0.17328588981,0.82671411019
262,solhint,teku,0.2270690564,0.7729309436
263,solhint,solidity,0.07026215228,0.92973784772
265,solhint,go-ipa,0.47021267125,0.52978732875
266,solhint,remix-project,0.10280715921,0.89719284079
268,solhint,lodestar,0.14895309321,0.85104690679
269,solhint,go-libp2p,0.06250044922,0.93749955078
270,solhint,reth,0.1176478547,0.8823521453
272,solhint,revm,0.09090968491,0.90909031509
274,web3.js,go-ethereum,0.44150753315,0.55849246685
276,web3.js,lodestar,0.60224822915,0.39775177085
278,web3.js,ethers.js,0.33612623305,0.66387376695
281,web3.js,js-ipfs,0.701597576,0.298402424
282,web3.js,web3.py,0.5019417625,0.4980582375
285,web3.js,go-libp2p,0.4545456446,0.5454543554
286,web3.js,reth,0.6250001797,0.3749998203
287,web3.js,core,0.7621954747,0.2378045253
288,web3.js,prettier-plugin-solidity,0.7283639872,0.2716360128
291,web3.js,go-ipa,0.8333331736,0.1666668264
293,web3.js,account-abstraction,0.5,0.5
294,web3.js,solhint,0.9259254527,0.0740745473
295,js-ipfs,go-ethereum,0.2279558437,0.7720441563
298,js-ipfs,ethers.js,0.23390041286,0.76609958714
301,js-ipfs,go-ipa,0.8196715362,0.1803284638
302,js-ipfs,revm,0.5319142494,0.4680857506
303,js-ipfs,account-abstraction,0.4761897591,0.5238102409
304,mocha,gulp,0.66561005707,0.33438994293
305,mocha,readline,0.98083924408,0.01916075592
306,mocha,debug,0.9454145268,0.0545854732
307,mocha,babel,0.13637295381,0.86362704619
308,mocha,colors.js,0.6695188458,0.3304811542
309,mocha,levelup,0.99035508479,0.00964491521
311,mocha,slim-sprig,0.97599725929,0.02400274071
312,mocha,electron,0.69971525168,0.30028474832
313,mocha,svgr,0.8763500765,0.1236499235
317,mocha,eslint,0.13778200948,0.86221799052
318,mocha,long.js,0.32536544212,0.67463455788
320,mocha,react,0.88850404972,0.11149595028
321,mocha,cssnano,0.97979098274,0.02020901726
324,mocha,go-minisign,0.87906892819,0.12093107181
327,mocha,browserslist,0.86454767149,0.13545232851
328,mocha,floating-ui,0.7630141161,0.2369858839
329,mocha,go-isatty,0.94152997465,0.05847002535
330,mocha,clap,0.91622177576,0.08377822424
331,mocha,entities,0.3288065844,0.6711934156
334,mocha,axios,0.72445665106,0.27554334894
335,mocha,color-name,0.9722479186,0.0277520814
336,mocha,snappy,0.93608296105,0.06391703895
337,mocha,eslint-plugin-import,0.93050990389,0.06949009611
338,mocha,sentry-javascript,0.11039491881,0.88960508119
339,mocha,object-schema,0.73883327582,0.26116672418
340,mocha,boa,0.83951033302,0.16048966698
341,mocha,parse5,0.99727520208,0.00272479792
342,mocha,ethers.js,0.9573410681,0.0426589319
343,mocha,formatjs,0.96384837,0.03615163
345,mocha,node-ignore,0.99974967265,0.00025032735
346,mocha,flatbuffers,0.7848845547,0.2151154453
348,mocha,fastify,0.90578960217,0.09421039783
349,mocha,picocolors,0.9990917348,0.0009082652
350,gulp,readline,0.88320944643,0.11679055357
353,gulp,slim-sprig,0.95283578934,0.04716421066
354,gulp,electron,0.59760559323,0.40239440677
356,gulp,emotion,0.65862230003,0.34137769997
357,gulp,coinbase-wallet-sdk,0.24048367674,0.75951632325
358,gulp,iter,0.1144353029,0.8855646971
360,gulp,long.js,0.19981798745,0.80018201255
361,gulp,react,0.86897541858,0.13102458142
363,gulp,ajv,0.57711539003,0.42288460997
364,gulp,browserslist,0.77771059313,0.22228940687
365,gulp,floating-ui,0.65221466484,0.34778533516
370,gulp,color-name,0.9753137215,0.0246862785
373,gulp,boa,0.7853242824,0.2146757176
374,gulp,ethers.js,0.9228198298,0.0771801702
375,gulp,formatjs,0.93811345085,0.06188654915
376,gulp,flatbuffers,0.5725277857,0.4274722143
377,gulp,biome,0.43914079838,0.56085920162
378,gulp,fastify,0.81395229885,0.18604770115
379,gulp,picocolors,0.9980916031,0.0019083969
380,webpack,mocha,0.90068991443,0.09931008557
381,webpack,gulp,0.94528804594,0.05471195406
382,webpack,readline,0.99825617158,0.00174382842
383,webpack,redux-saga,0.96783630493,0.03216369507
384,webpack,debug,0.99184635344,0.00815364656
385,webpack,babel,0.5677814216,0.4322185784
386,webpack,vue,0.67607682681,0.32392317319
387,webpack,colors.js,0.95128073375,0.04871926625
389,webpack,levelup,0.99922843634,0.00077156366
390,webpack,rollup,0.9477149149,0.0522850851
391,webpack,bignumber.js,0.98580545033,0.01419454967
392,webpack,slim-sprig,0.99631734262,0.00368265738
393,webpack,electron,0.94633531222,0.05366468778
395,webpack,emotion,0.94573820399,0.05426179601
396,webpack,cmd-shim,0.86901920782,0.13098079218
397,webpack,coinbase-wallet-sdk,0.7038084391,0.2961915609
398,webpack,swc,0.93545446621,0.06454553379
399,webpack,iter,0.750667775,0.249332225
400,webpack,type-fest,0.86149298458,0.13850701542
401,webpack,eslint,0.56340832534,0.43659167466
402,webpack,js-crc32,0.99833402513,0.00166597487
404,webpack,color-convert,0.94148312475,0.05851687525
405,webpack,pump,0.8105351189,0.1894648811
406,webpack,prettier,0.84459694101,0.15540305899
407,webpack,typescript-eslint,0.89567676088,0.10432323912
410,webpack,tough-cookie,0.63858481081,0.36141518919
413,webpack,go-minisign,0.98159293564,0.01840706436
414,webpack,polka,0.9256402784,0.0743597216
418,webpack,postcss,0.95989990062,0.04010009938
419,webpack,ajv,0.93588286164,0.06411713836
420,webpack,source-map,0.99472071255,0.00527928745
422,webpack,floating-ui,0.94926018296,0.05073981704
425,webpack,clap,0.98644314288,0.01355685712
426,webpack,entities,0.8180296776,0.1819703224
427,webpack,qs,0.95555000442,0.04444999558
428,webpack,fast-deep-equal,0.9195766982,0.0804233018
429,webpack,tokio,0.73754366835,0.26245633165
430,webpack,magic-string,0.99936483188,0.00063516812
432,webpack,webdriverio,0.94386144792,0.05613855208
435,webpack,color-name,0.9985381007,0.0014618993
438,webpack,swr,0.97628090666,0.02371909334
441,webpack,object-schema,0.9231932817,0.0768067183
442,webpack,walletconnect-monorepo,0.9999806202,1.93798e-05
445,webpack,pandas,0.75287756779,0.24712243221
446,webpack,parse5,0.99952004852,0.00047995148
447,webpack,ethers.js,0.9929937563,0.0070062437
448,webpack,js-yaml,0.9925858942,0.0074141058
449,webpack,formatjs,0.99412529195,0.00587470805
452,webpack,go-sysconf,0.7634058995,0.2365941005
453,webpack,vitest,0.96306356361,0.03693643639
454,webpack,flatbuffers,0.958315965,0.041684035
455,webpack,biome,0.84575109898,0.15424890102
456,webpack,fastify,0.9750958528,0.0249041472
457,webpack,rust-smallvec,0.81564864123,0.18435135877
459,redux-saga,gulp,0.35785864686,0.64214135314
460,redux-saga,mocha,0.23118758588,0.76881241412
465,redux-saga,rxjs,0.98638012357,0.01361987643
467,redux-saga,bignumber.js,0.85984040772,0.14015959228
468,redux-saga,slim-sprig,0.92098710858,0.07901289142
470,redux-saga,svgr,0.67254660536,0.32745339464
471,redux-saga,emotion,0.55571197819,0.44428802181
474,redux-saga,iter,0.02280526476,0.97719473524
475,redux-saga,eslint,0.0446791175,0.9553208825
476,redux-saga,long.js,0.13833703224,0.86166296776
477,redux-saga,color-convert,0.32171914275,0.67828085725
478,redux-saga,pump,0.08508352272,0.91491647728
481,redux-saga,cssnano,0.95697625923,0.04302374077
482,redux-saga,darwin-libproc,0.99619647255,0.00380352745
483,redux-saga,immer,0.91829791214,0.08170208786
484,redux-saga,go-minisign,0.73257537139,0.26742462861
485,redux-saga,polka,0.62812571922,0.37187428078
488,redux-saga,webrtc,0.77902586767,0.22097413233
489,redux-saga,postcss,0.63191947667,0.36808052333
490,redux-saga,ajv,0.49412308548,0.50587691452
492,redux-saga,browserslist,0.70272614274,0.29727385726
493,redux-saga,floating-ui,0.56403887083,0.43596112917
494,redux-saga,node-fetch,0.88951637465,0.11048362535
495,redux-saga,go-isatty,0.82367673106,0.17632326894
497,redux-saga,entities,0.1388595565,0.8611404435
498,redux-saga,qs,0.66867545887,0.33132454113
500,redux-saga,axios,0.53792573915,0.46207426085
501,redux-saga,numpy,0.23216164291,0.76783835709
503,redux-saga,snappy,0.81960914045,0.18039085955
504,redux-saga,eslint-plugin-import,0.80177231399,0.19822768601
505,redux-saga,abort-controller,0.393424724,0.606575276
506,redux-saga,sentry-javascript,0.04729529437,0.95270470563
509,redux-saga,pandas,0.22541152904,0.77458847096
510,redux-saga,parse5,0.98992662571,0.01007337429
511,redux-saga,ethers.js,0.8915402071,0.1084597929
513,redux-saga,formatjs,0.90653936595,0.09346063405
514,redux-saga,addchain,0.1569718429,0.8430281571
515,redux-saga,node-ignore,0.99918325025,0.00081674975
516,redux-saga,flatbuffers,0.5583038869,0.4416961131
517,redux-saga,biome,0.33759013038,0.66240986962
518,redux-saga,fastify,0.70640553337,0.29359446663
519,redux-saga,picocolors,0.9942263279,0.0057736721
520,debug,readline,0.82089181136,0.17910818864
521,debug,babel,0.00845133036,0.99154866964
524,debug,long.js,0.01877700675,0.98122299325
525,debug,cssnano,0.83195387826,0.16804612174
526,debug,ajv,0.24209884053,0.75790115947
527,debug,browserslist,0.38938349261,0.61061650739
530,debug,color-name,0.7494780793,0.2505219207
531,debug,snappy,0.6864200864,0.3135799136
532,debug,boa,0.61498916617,0.38501083383
535,readline,babel,0.00382276519,0.99617723481
537,readline,browserslist,0.02136861123,0.97863138877
538,readline,axios,0.13545792857,0.86454207143
540,vue,redux-saga,0.91412421292,0.08587578708
541,vue,debug,0.98609997537,0.01390002463
542,vue,readline,0.99319982573,0.00680017427
543,vue,colors.js,0.82677882722,0.17322117278
546,vue,gulp,0.8466986753,0.1533013247
547,vue,rxjs,0.998534501,0.001465499
549,vue,rollup,0.88756419588,0.11243580412
551,vue,slim-sprig,0.99481637218,0.00518362782
553,vue,svgr,0.96775948516,0.03224051484
554,vue,emotion,0.93415455826,0.06584544174
557,vue,swc,0.93542827073,0.06457172927
559,vue,type-fest,0.80530246318,0.19469753682
560,vue,eslint,0.44651851032,0.55348148968
561,vue,js-crc32,0.99560249875,0.00439750125
563,vue,color-convert,0.91925740545,0.08074259455
564,vue,pump,0.6024473201,0.3975526799
567,vue,react,0.91313382068,0.08686617932
570,vue,darwin-libproc,0.99967580848,0.00032419152
571,vue,immer,0.99405930414,0.00594069586
572,vue,go-minisign,0.96748484908,0.03251515092
575,vue,dotenv,0.99850872415,0.00149127585
576,vue,webrtc,0.96742654802,0.03257345198
577,vue,postcss,0.93302440122,0.06697559878
578,vue,ajv,0.92231679221,0.07768320779
580,vue,browserslist,0.97147951385,0.02852048615
581,vue,floating-ui,0.94505211057,0.05494788943
584,vue,clap,0.98221269082,0.01778730918
585,vue,entities,0.8397524072,0.1602475928
586,vue,qs,0.95120447612,0.04879552388
587,vue,fast-deep-equal,0.9240684686,0.0759315314
588,vue,tokio,0.68791090326,0.31208909674
589,vue,magic-string,0.9984184331,0.0015815669
590,vue,axios,0.92189252071,0.07810747929
591,vue,numpy,0.71896632485,0.28103367515
592,vue,color-name,0.9966781087,0.0033218913
593,vue,snappy,0.98511039675,0.01488960325
594,vue,eslint-plugin-import,0.98707346119,0.01292653881
596,vue,abort-controller,0.8914577228,0.1085422772
598,vue,object-schema,0.93473312028,0.06526687972
601,vue,pandas,0.76935211429,0.23064788571
604,vue,js-yaml,0.99214818009,0.00785181991
605,vue,formatjs,0.9946673992,0.0053326008
607,vue,node-ignore,0.9999521687,4.78313e-05
608,vue,go-sysconf,0.7535040134,0.2464959866
609,vue,vitest,0.97249476077,0.02750523923
610,vue,flatbuffers,0.9460780789,0.0539219211
614,vue,picocolors,0.9998592659,0.0001407341
615,colors.js,debug,0.91975997843,0.08024002157
616,colors.js,readline,0.88473425892,0.11526574108
617,colors.js,babel,0.05350264351,0.94649735649
618,colors.js,gulp,0.38550224149,0.61449775851
619,colors.js,slim-sprig,0.96856061082,0.03143938918
620,colors.js,electron,0.73734047246,0.26265952754
621,colors.js,levelup,0.9336730205,0.0663269795
623,colors.js,cssnano,0.97444907413,0.02555092587
624,colors.js,emotion,0.7890184717,0.2109815283
625,colors.js,go-minisign,0.75336886563,0.24663113437
626,colors.js,browserslist,0.89189791353,0.10810208647
627,colors.js,svgr,0.8185328185,0.1814671815
628,colors.js,floating-ui,0.89371503243,0.10628496757
629,colors.js,react,0.73463752437,0.26536247563
630,colors.js,immer,0.9439666306,0.0560333694
631,colors.js,clap,0.8807023417,0.1192976583
633,colors.js,darwin-libproc,0.9972774712,0.0027225288
634,colors.js,axios,0.94198197893,0.05801802107
635,colors.js,qs,0.9809505847,0.0190494153
636,colors.js,long.js,0.20193435125,0.79806564875
637,colors.js,color-name,0.9558985667,0.0441014333
639,colors.js,eslint-plugin-import,0.9700324648,0.0299675352
640,colors.js,boa,0.99957111,0.00042889
641,colors.js,object-schema,0.9421895213,0.0578104787
642,rxjs,debug,0.27757866607,0.72242133393
644,rxjs,mocha,0.0056479783,0.9943520217
646,rxjs,levelup,0.39972527475,0.60027472525
647,rxjs,eslint,0.00131430224,0.99868569776
648,rxjs,js-yaml,0.3246753247,0.6753246753
649,rxjs,parse5,0.7692307692,0.2307692308
650,rxjs,polka,0.00552486188,0.99447513812
653,rxjs,react,0.5208333333,0.4791666667
654,rxjs,clap,0.04184100418,0.95815899582
657,rxjs,sentry-javascript,0.00155753536,0.99844246464
659,rxjs,long.js,0.00138186441,0.99861813559
660,rxjs,node-fetch,0.08710801394,0.91289198606
661,rxjs,immer,0.4,0.6
662,rxjs,ajv,0.01191327138,0.98808672862
663,rxjs,pandas,0.01823486506,0.98176513494
664,rxjs,go-minisign,0.06622516556,0.93377483444
665,rxjs,formatjs,0.2,0.8
667,rxjs,object-schema,0.04163197336,0.95836802664
668,rxjs,addchain,0.00497512438,0.99502487562
669,rxjs,node-ignore,0.9615384615,0.0384615385
670,rxjs,browserslist,0.0630517024,0.9369482976
672,rxjs,numpy,0.00075276264,0.99924723736
673,rxjs,cssnano,0.5263157895,0.4736842105
674,rxjs,pytest,0.00743494424,0.99256505576
675,rxjs,emotion,0.01075037626,0.98924962374
676,rxjs,fast-deep-equal,0.08223684211,0.91776315789
678,rxjs,prettier,0.0049000392,0.9950999608
682,rxjs,darwin-libproc,0.9259259259,0.0740740741
684,rxjs,postcss,0.04488330341,0.95511669659
685,flatted,vue,0.03006675683,0.96993324317
687,flatted,levelup,0.88256726255,0.11743273745
688,flatted,debug,0.70573693096,0.29426306904
689,flatted,babel,0.0097668313,0.9902331687
690,flatted,webpack,0.00898368741,0.99101631259
691,flatted,gulp,0.14469936313,0.85530063687
693,flatted,rxjs,0.9836065574,0.0163934426
695,flatted,bignumber.js,0.77519679435,0.22480320565
697,flatted,slim-sprig,0.86255028148,0.13744971852
698,flatted,electron,0.21274461874,0.78725538126
699,flatted,svgr,0.37861903385,0.62138096615
700,flatted,emotion,0.50675490517,0.49324509483
702,flatted,cmd-shim,0.43689280903,0.56310719097
703,flatted,coinbase-wallet-sdk,0.07322654462,0.92677345538
704,flatted,swc,0.54340569117,0.45659430883
705,flatted,iter,0.01402524544,0.98597475456
707,flatted,eslint,0.01746305302,0.98253694698
708,flatted,js-crc32,0.8163000571,0.1836999429
709,flatted,long.js,0.04515043128,0.95484956872
710,flatted,color-convert,0.420984456,0.579015544
711,flatted,pump,0.04195500287,0.95804499713
712,flatted,prettier,0.09833853722,0.90166146278
714,flatted,react,0.68570563698,0.31429436302
715,flatted,cssnano,0.82574729617,0.17425270383
716,flatted,tough-cookie,0.05005325555,0.94994674445
717,flatted,darwin-libproc,0.97975908996,0.02024091004
718,flatted,immer,0.83002844161,0.16997155839
720,flatted,polka,0.65522308812,0.34477691188
721,flatted,pytest,0.28600767454,0.71399232546
723,flatted,webrtc,0.56060829573,0.43939170427
724,flatted,postcss,0.39862682018,0.60137317982
725,flatted,ajv,0.41368930398,0.58631069602
726,flatted,source-map,0.67046389555,0.32953610445
727,flatted,browserslist,0.5491184281,0.4508815719
729,flatted,node-fetch,0.84306302842,0.15693697158
731,flatted,clap,0.5228812097,0.4771187903
732,flatted,tokio,0.04978526152,0.95021473848
733,flatted,magic-string,0.89279209005,0.10720790995
734,flatted,axios,0.53770081904,0.46229918096
736,flatted,webdriverio,0.74286538332,0.25713461668
738,flatted,module-error,0.7799196787,0.2200803213
739,flatted,color-name,0.8900091659,0.1099908341
740,flatted,swr,0.3949855134,0.6050144866
741,flatted,walletconnect-monorepo,0.9986577181,0.0013422819
742,flatted,eslint-plugin-import,0.55231517163,0.44768482837
744,flatted,boa,0.74206032283,0.25793967717
746,flatted,pandas,0.03168300177,0.96831699823
748,flatted,js-yaml,0.9221789883,0.0778210117
749,flatted,vitest,0.8163030999,0.1836969001
750,flatted,fastify,0.9699863574,0.0300136426
751,flatted,biome,0.2111045131,0.7888954869
752,webassemblyjs,vue,0.16634357456,0.83365642544
753,webassemblyjs,redux-saga,0.58269653527,0.41730346473
754,webassemblyjs,levelup,0.93569818897,0.06430181103
755,webassemblyjs,debug,0.8839858446,0.1160141554
758,webassemblyjs,webpack,0.02082980907,0.97917019093
759,webassemblyjs,gulp,0.26193059971,0.73806940029
761,webassemblyjs,rxjs,0.989626556,0.010373444
763,webassemblyjs,bignumber.js,0.65075954895,0.34924045105
764,webassemblyjs,colors.js,0.87320476,0.12679524
767,webassemblyjs,svgr,0.4375614227,0.5624385773
768,webassemblyjs,emotion,0.8757486393,0.1242513607
769,webassemblyjs,readline,0.9936183791,0.0063816209
770,webassemblyjs,cmd-shim,0.81181317043,0.18818682957
771,webassemblyjs,markdown-table,0.5583563639,0.4416436361
772,webassemblyjs,coinbase-wallet-sdk,0.04005688552,0.95994311448
774,webassemblyjs,iter,0.00745643062,0.99254356938
775,webassemblyjs,type-fest,0.4487579018,0.5512420982
776,webassemblyjs,eslint,0.04042635257,0.95957364743
778,webassemblyjs,long.js,0.1559951252,0.8440048748
779,webassemblyjs,color-convert,0.7882520133,0.2117479867
780,webassemblyjs,pump,0.05474584636,0.94525415364
781,webassemblyjs,prettier,0.6816878329,0.3183121671
783,rollup,levelup,0.97078525674,0.02921474326
784,rollup,debug,0.85322128337,0.14677871663
785,rollup,babel,0.05840825368,0.94159174632
787,rollup,mocha,0.30512450971,0.69487549029
789,rollup,bignumber.js,0.90195584557,0.09804415443
792,rollup,electron,0.51788903923,0.48211096077
